fc,ds,zipcode,dimension,promise,3p_variable_cost,ddu_variable_cost,AMZL_variable_cost,feasible_routes,units,arrival,units_from_shipment_data
LGB3,DLA5,92555,dim1,2021-05-12 23:59:59,2.23,not_defined,0,"['r3', 'r16', 'r39', 'r69', 'r862', 'r2717', 'r2967']",4,2021-05-11 00:00:00,4.0
LGB3,DLA5,92555,dim1,2021-05-12 23:59:59,2.23,not_defined,0,"['r3', 'r16', 'r69', 'r862', 'r2967']",6,2021-05-11 05:00:00,6.0
LGB3,DLA5,92555,dim1,2021-05-12 23:59:59,2.23,not_defined,0,"['r16', 'r69', 'r862', 'r2967']",10,2021-05-11 12:00:00,10.0
LGB3,DLA5,92557,dim1,2021-05-12 23:59:59,2.18,not_defined,0,"['r3', 'r16', 'r39', 'r69', 'r863', 'r2718', 'r2968']",4,2021-05-11 00:00:00,4.0
LGB3,DLA5,92557,dim1,2021-05-12 23:59:59,2.18,not_defined,0,"['r3', 'r16', 'r69', 'r863', 'r2968']",5,2021-05-11 05:00:00,5.0
LGB3,DLA5,92557,dim1,2021-05-12 23:59:59,2.18,not_defined,0,"['r16', 'r69', 'r863', 'r2968']",9,2021-05-11 12:00:00,9.0
LGB3,DLA5,92567,dim1,2021-05-12 23:59:59,2.28,not_defined,0,"['r3', 'r16', 'r39', 'r69', 'r864', 'r2719', 'r2969']",1,2021-05-11 00:00:00,1.0
LGB3,DLA5,92567,dim1,2021-05-12 23:59:59,2.28,not_defined,0,"['r3', 'r16', 'r69', 'r864', 'r2969']",1,2021-05-11 05:00:00,1.0
LGB3,DLA5,92567,dim1,2021-05-12 23:59:59,2.28,not_defined,0,"['r16', 'r69', 'r864', 'r2969']",2,2021-05-11 12:00:00,2.0
LGB3,DLA5,92571,dim1,2021-05-12 23:59:59,2.23,not_defined,0,"['r3', 'r16', 'r39', 'r69', 'r865', 'r2720', 'r2970']",5,2021-05-11 00:00:00,5.0
LGB3,DLA5,92571,dim1,2021-05-12 23:59:59,2.23,not_defined,0,"['r3', 'r16', 'r69', 'r865', 'r2970']",7,2021-05-11 05:00:00,7.0
LGB3,DLA5,92571,dim1,2021-05-12 23:59:59,2.23,not_defined,0,"['r16', 'r69', 'r865', 'r2970']",12,2021-05-11 12:00:00,12.0
LGB3,DLA5,92582,dim1,2021-05-12 23:59:59,2.35,not_defined,0,"['r3', 'r16', 'r39', 'r69', 'r866', 'r2721', 'r2971']",2,2021-05-11 00:00:00,2.0
LGB3,DLA5,92582,dim1,2021-05-12 23:59:59,2.35,not_defined,0,"['r3', 'r16', 'r69', 'r866', 'r2971']",3,2021-05-11 05:00:00,3.0
LGB3,DLA5,92582,dim1,2021-05-12 23:59:59,2.35,not_defined,0,"['r16', 'r69', 'r866', 'r2971']",6,2021-05-11 12:00:00,6.0
LGB3,DLA5,92583,dim1,2021-05-12 23:59:59,2.37,not_defined,0,"['r3', 'r16', 'r39', 'r69', 'r867', 'r2722', 'r2972']",3,2021-05-11 00:00:00,3.0
LGB3,DLA5,92583,dim1,2021-05-12 23:59:59,2.37,not_defined,0,"['r3', 'r16', 'r69', 'r867', 'r2972']",4,2021-05-11 05:00:00,4.0
LGB3,DLA5,92583,dim1,2021-05-12 23:59:59,2.37,not_defined,0,"['r16', 'r69', 'r867', 'r2972']",7,2021-05-11 12:00:00,7.0
LGB6,DPS1,90012,dim1,2021-05-12 23:59:59,2.55,not_defined,0,"['r44', 'r74', 'r1036', 'r3963', 'r4763']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,90012,dim1,2021-05-12 23:59:59,2.55,not_defined,0,"['r74', 'r1036', 'r4763']",1,2021-05-11 05:00:00,1.0
LGB6,DPS1,90013,dim1,2021-05-12 23:59:59,2.55,not_defined,0,"['r44', 'r74', 'r1037', 'r3964', 'r4764']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,90013,dim1,2021-05-12 23:59:59,2.55,not_defined,0,"['r74', 'r1037', 'r4764']",2,2021-05-11 05:00:00,2.0
LGB6,DPS1,90014,dim1,2021-05-12 23:59:59,2.56,not_defined,0,"['r44', 'r74', 'r1038', 'r3965', 'r4765']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,90014,dim1,2021-05-12 23:59:59,2.56,not_defined,0,"['r74', 'r1038', 'r4765']",1,2021-05-11 05:00:00,1.0
LGB6,DPS1,90017,dim1,2021-05-12 23:59:59,2.57,not_defined,0,"['r44', 'r74', 'r1039', 'r3966', 'r4766']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,90017,dim1,2021-05-12 23:59:59,2.57,not_defined,0,"['r74', 'r1039', 'r4766']",1,2021-05-11 05:00:00,1.0
LGB6,DPS1,90022,dim1,2021-05-12 23:59:59,2.5,not_defined,0,"['r44', 'r74', 'r1040', 'r3967', 'r4767']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,90022,dim1,2021-05-12 23:59:59,2.5,not_defined,0,"['r74', 'r1040', 'r4767']",1,2021-05-11 05:00:00,1.0
LGB6,DPS1,90026,dim1,2021-05-12 23:59:59,2.57,not_defined,0,"['r44', 'r74', 'r1041', 'r3968', 'r4768']",1,2021-05-11 00:00:00,1.0
LGB6,DPS1,90026,dim1,2021-05-12 23:59:59,2.57,not_defined,0,"['r74', 'r1041', 'r4768']",2,2021-05-11 05:00:00,2.0
LGB6,DPS1,90027,dim1,2021-05-12 23:59:59,2.59,not_defined,0,"['r44', 'r74', 'r1042', 'r3969', 'r4769']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,90027,dim1,2021-05-12 23:59:59,2.59,not_defined,0,"['r74', 'r1042', 'r4769']",2,2021-05-11 05:00:00,2.0
LGB6,DPS1,90028,dim1,2021-05-12 23:59:59,2.61,not_defined,0,"['r44', 'r74', 'r1043', 'r3970', 'r4770']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,90028,dim1,2021-05-12 23:59:59,2.61,not_defined,0,"['r74', 'r1043', 'r4770']",2,2021-05-11 05:00:00,2.0
LGB6,DPS1,90029,dim1,2021-05-12 23:59:59,2.59,not_defined,0,"['r44', 'r74', 'r1044', 'r3971', 'r4771']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,90029,dim1,2021-05-12 23:59:59,2.59,not_defined,0,"['r74', 'r1044', 'r4771']",1,2021-05-11 05:00:00,1.0
LGB6,DPS1,90031,dim1,2021-05-12 23:59:59,2.54,not_defined,0,"['r44', 'r74', 'r1045', 'r3972', 'r4772']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,90031,dim1,2021-05-12 23:59:59,2.54,not_defined,0,"['r74', 'r1045', 'r4772']",1,2021-05-11 05:00:00,1.0
LGB6,DPS1,90032,dim1,2021-05-12 23:59:59,2.52,not_defined,0,"['r44', 'r74', 'r1046', 'r3973', 'r4773']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,90032,dim1,2021-05-12 23:59:59,2.52,not_defined,0,"['r74', 'r1046', 'r4773']",0,2021-05-11 05:00:00,0.0
LGB6,DPS1,90033,dim1,2021-05-12 23:59:59,2.54,not_defined,0,"['r44', 'r74', 'r1047', 'r3974', 'r4774']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,90033,dim1,2021-05-12 23:59:59,2.54,not_defined,0,"['r74', 'r1047', 'r4774']",1,2021-05-11 05:00:00,1.0
LGB6,DPS1,90039,dim1,2021-05-12 23:59:59,2.57,not_defined,0,"['r44', 'r74', 'r1048', 'r3975', 'r4775']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,90039,dim1,2021-05-12 23:59:59,2.57,not_defined,0,"['r74', 'r1048', 'r4775']",2,2021-05-11 05:00:00,2.0
LGB6,DPS1,90041,dim1,2021-05-12 23:59:59,2.55,not_defined,0,"['r44', 'r74', 'r1049', 'r3976', 'r4776']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,90041,dim1,2021-05-12 23:59:59,2.55,not_defined,0,"['r74', 'r1049', 'r4776']",1,2021-05-11 05:00:00,1.0
LGB6,DPS1,90042,dim1,2021-05-12 23:59:59,2.54,not_defined,0,"['r44', 'r74', 'r1050', 'r3977', 'r4777']",1,2021-05-11 00:00:00,1.0
LGB6,DPS1,90042,dim1,2021-05-12 23:59:59,2.54,not_defined,0,"['r74', 'r1050', 'r4777']",2,2021-05-11 05:00:00,2.0
LGB6,DPS1,90057,dim1,2021-05-12 23:59:59,2.57,not_defined,0,"['r44', 'r74', 'r1051', 'r3978', 'r4778']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,90057,dim1,2021-05-12 23:59:59,2.57,not_defined,0,"['r74', 'r1051', 'r4778']",0,2021-05-11 05:00:00,0.0
LGB6,DPS1,90063,dim1,2021-05-12 23:59:59,2.52,not_defined,0,"['r44', 'r74', 'r1052', 'r3979', 'r4779']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,90063,dim1,2021-05-12 23:59:59,2.52,not_defined,0,"['r74', 'r1052', 'r4779']",1,2021-05-11 05:00:00,1.0
LGB6,DPS1,90065,dim1,2021-05-12 23:59:59,2.55,not_defined,0,"['r44', 'r74', 'r1053', 'r3980', 'r4780']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,90065,dim1,2021-05-12 23:59:59,2.55,not_defined,0,"['r74', 'r1053', 'r4780']",2,2021-05-11 05:00:00,2.0
LGB6,DPS1,90068,dim1,2021-05-12 23:59:59,2.62,not_defined,0,"['r44', 'r74', 'r1054', 'r3981', 'r4781']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,90068,dim1,2021-05-12 23:59:59,2.62,not_defined,0,"['r74', 'r1054', 'r4781']",0,2021-05-11 05:00:00,0.0
LGB6,DPS3,90265,dim1,2021-05-12 23:59:59,2.87,not_defined,0,"['r43', 'r73', 'r1116', 'r6051', 'r6261']",0,2021-05-11 00:00:00,0.0
LGB6,DPS3,90265,dim1,2021-05-12 23:59:59,2.87,not_defined,0,"['r73', 'r1116', 'r6261']",0,2021-05-11 05:00:00,0.0
LGB6,DPS1,90601,dim1,2021-05-12 23:59:59,2.43,not_defined,0,"['r44', 'r74', 'r1055', 'r3982', 'r4782']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,90601,dim1,2021-05-12 23:59:59,2.43,not_defined,0,"['r74', 'r1055', 'r4782']",1,2021-05-11 05:00:00,1.0
LGB6,DPS1,90640,dim1,2021-05-12 23:59:59,2.48,not_defined,0,"['r44', 'r74', 'r1060', 'r3987', 'r4787']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,90640,dim1,2021-05-12 23:59:59,2.48,not_defined,0,"['r74', 'r1060', 'r4787']",2,2021-05-11 05:00:00,2.0
LGB6,DPS1,91001,dim1,2021-05-12 23:59:59,2.53,not_defined,0,"['r44', 'r74', 'r1061', 'r3988', 'r4788']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,91001,dim1,2021-05-12 23:59:59,2.53,not_defined,0,"['r74', 'r1061', 'r4788']",0,2021-05-11 05:00:00,0.0
LGB6,DPS1,91006,dim1,2021-05-12 23:59:59,2.45,not_defined,0,"['r44', 'r74', 'r1062', 'r3989', 'r4789']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,91006,dim1,2021-05-12 23:59:59,2.45,not_defined,0,"['r74', 'r1062', 'r4789']",2,2021-05-11 05:00:00,2.0
LGB6,DPS1,91007,dim1,2021-05-12 23:59:59,2.46,not_defined,0,"['r44', 'r74', 'r1063', 'r3990', 'r4790']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,91007,dim1,2021-05-12 23:59:59,2.46,not_defined,0,"['r74', 'r1063', 'r4790']",1,2021-05-11 05:00:00,1.0
LGB6,DPS1,91008,dim1,2021-05-12 23:59:59,2.43,not_defined,0,"['r44', 'r74', 'r1064', 'r3991', 'r4791']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,91008,dim1,2021-05-12 23:59:59,2.43,not_defined,0,"['r74', 'r1064', 'r4791']",0,2021-05-11 05:00:00,0.0
LGB6,DPS1,91010,dim1,2021-05-12 23:59:59,2.42,not_defined,0,"['r44', 'r74', 'r1065', 'r3992', 'r4792']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,91010,dim1,2021-05-12 23:59:59,2.42,not_defined,0,"['r74', 'r1065', 'r4792']",0,2021-05-11 05:00:00,0.0
LGB6,DPS1,91011,dim1,2021-05-12 23:59:59,2.56,not_defined,0,"['r44', 'r74', 'r1066', 'r3993', 'r4793']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,91011,dim1,2021-05-12 23:59:59,2.56,not_defined,0,"['r74', 'r1066', 'r4793']",1,2021-05-11 05:00:00,1.0
LGB6,DPS1,91016,dim1,2021-05-12 23:59:59,2.44,not_defined,0,"['r44', 'r74', 'r1067', 'r3994', 'r4794']",1,2021-05-11 00:00:00,1.0
LGB6,DPS1,91016,dim1,2021-05-12 23:59:59,2.44,not_defined,0,"['r74', 'r1067', 'r4794']",2,2021-05-11 05:00:00,2.0
LGB6,DPS1,91020,dim1,2021-05-12 23:59:59,2.58,not_defined,0,"['r44', 'r74', 'r1068', 'r3995', 'r4795']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,91020,dim1,2021-05-12 23:59:59,2.58,not_defined,0,"['r74', 'r1068', 'r4795']",0,2021-05-11 05:00:00,0.0
LGB6,DPS1,91024,dim1,2021-05-12 23:59:59,2.47,not_defined,0,"['r44', 'r74', 'r1069', 'r3996', 'r4796']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,91024,dim1,2021-05-12 23:59:59,2.47,not_defined,0,"['r74', 'r1069', 'r4796']",1,2021-05-11 05:00:00,1.0
LGB6,DPS1,91030,dim1,2021-05-12 23:59:59,2.52,not_defined,0,"['r44', 'r74', 'r1070', 'r3997', 'r4797']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,91030,dim1,2021-05-12 23:59:59,2.52,not_defined,0,"['r74', 'r1070', 'r4797']",1,2021-05-11 05:00:00,1.0
LGB6,DPS1,91101,dim1,2021-05-12 23:59:59,2.52,not_defined,0,"['r44', 'r74', 'r1071', 'r3998', 'r4798']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,91101,dim1,2021-05-12 23:59:59,2.52,not_defined,0,"['r74', 'r1071', 'r4798']",1,2021-05-11 05:00:00,1.0
LGB6,DPS1,91103,dim1,2021-05-12 23:59:59,2.53,not_defined,0,"['r44', 'r74', 'r1072', 'r3999', 'r4799']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,91103,dim1,2021-05-12 23:59:59,2.53,not_defined,0,"['r74', 'r1072', 'r4799']",1,2021-05-11 05:00:00,1.0
LGB6,DPS1,91104,dim1,2021-05-12 23:59:59,2.51,not_defined,0,"['r44', 'r74', 'r1073', 'r4000', 'r4800']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,91104,dim1,2021-05-12 23:59:59,2.51,not_defined,0,"['r74', 'r1073', 'r4800']",2,2021-05-11 05:00:00,2.0
LGB6,DPS1,91105,dim1,2021-05-12 23:59:59,2.53,not_defined,0,"['r44', 'r74', 'r1074', 'r4001', 'r4801']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,91105,dim1,2021-05-12 23:59:59,2.53,not_defined,0,"['r74', 'r1074', 'r4801']",1,2021-05-11 05:00:00,1.0
LGB6,DPS1,91106,dim1,2021-05-12 23:59:59,2.51,not_defined,0,"['r44', 'r74', 'r1075', 'r4002', 'r4802']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,91106,dim1,2021-05-12 23:59:59,2.51,not_defined,0,"['r74', 'r1075', 'r4802']",2,2021-05-11 05:00:00,2.0
LGB6,DPS1,91107,dim1,2021-05-12 23:59:59,2.49,not_defined,0,"['r44', 'r74', 'r1076', 'r4003', 'r4803']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,91107,dim1,2021-05-12 23:59:59,2.49,not_defined,0,"['r74', 'r1076', 'r4803']",2,2021-05-11 05:00:00,2.0
LGB6,DPS1,91108,dim1,2021-05-12 23:59:59,2.5,not_defined,0,"['r44', 'r74', 'r1077', 'r4004', 'r4804']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,91108,dim1,2021-05-12 23:59:59,2.5,not_defined,0,"['r74', 'r1077', 'r4804']",1,2021-05-11 05:00:00,1.0
LGB6,DPS1,91201,dim1,2021-05-12 23:59:59,2.6,not_defined,0,"['r44', 'r74', 'r1078', 'r4005', 'r4805']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,91201,dim1,2021-05-12 23:59:59,2.6,not_defined,0,"['r74', 'r1078', 'r4805']",0,2021-05-11 05:00:00,0.0
LGB6,DPS1,91202,dim1,2021-05-12 23:59:59,2.59,not_defined,0,"['r44', 'r74', 'r1079', 'r4006', 'r4806']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,91202,dim1,2021-05-12 23:59:59,2.59,not_defined,0,"['r74', 'r1079', 'r4806']",1,2021-05-11 05:00:00,1.0
LGB6,DPS1,91203,dim1,2021-05-12 23:59:59,2.59,not_defined,0,"['r44', 'r74', 'r1080', 'r4007', 'r4807']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,91203,dim1,2021-05-12 23:59:59,2.59,not_defined,0,"['r74', 'r1080', 'r4807']",1,2021-05-11 05:00:00,1.0
LGB6,DPS1,91204,dim1,2021-05-12 23:59:59,2.58,not_defined,0,"['r44', 'r74', 'r1081', 'r4008', 'r4808']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,91204,dim1,2021-05-12 23:59:59,2.58,not_defined,0,"['r74', 'r1081', 'r4808']",1,2021-05-11 05:00:00,1.0
LGB6,DPS1,91205,dim1,2021-05-12 23:59:59,2.57,not_defined,0,"['r44', 'r74', 'r1082', 'r4009', 'r4809']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,91205,dim1,2021-05-12 23:59:59,2.57,not_defined,0,"['r74', 'r1082', 'r4809']",1,2021-05-11 05:00:00,1.0
LGB6,DPS1,91206,dim1,2021-05-12 23:59:59,2.57,not_defined,0,"['r44', 'r74', 'r1083', 'r4010', 'r4810']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,91206,dim1,2021-05-12 23:59:59,2.57,not_defined,0,"['r74', 'r1083', 'r4810']",2,2021-05-11 05:00:00,2.0
LGB6,DPS1,91207,dim1,2021-05-12 23:59:59,2.58,not_defined,0,"['r44', 'r74', 'r1084', 'r4011', 'r4811']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,91207,dim1,2021-05-12 23:59:59,2.58,not_defined,0,"['r74', 'r1084', 'r4811']",1,2021-05-11 05:00:00,1.0
LGB6,DPS1,91208,dim1,2021-05-12 23:59:59,2.57,not_defined,0,"['r44', 'r74', 'r1085', 'r4012', 'r4812']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,91208,dim1,2021-05-12 23:59:59,2.57,not_defined,0,"['r74', 'r1085', 'r4812']",1,2021-05-11 05:00:00,1.0
LGB6,DPS1,91210,dim1,2021-05-12 23:59:59,2.58,not_defined,0,"['r44', 'r74', 'r1086', 'r4013', 'r4813']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,91210,dim1,2021-05-12 23:59:59,2.58,not_defined,0,"['r74', 'r1086', 'r4813']",0,2021-05-11 05:00:00,0.0
LGB6,DPS3,91320,dim1,2021-05-12 23:59:59,2.96,not_defined,0,"['r43', 'r73', 'r1121', 'r6056', 'r6266']",0,2021-05-11 00:00:00,0.0
LGB6,DPS3,91320,dim1,2021-05-12 23:59:59,2.96,not_defined,0,"['r73', 'r1121', 'r6266']",0,2021-05-11 05:00:00,0.0
LGB6,DPS1,91501,dim1,2021-05-12 23:59:59,2.61,not_defined,0,"['r44', 'r74', 'r1088', 'r4015', 'r4815']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,91501,dim1,2021-05-12 23:59:59,2.61,not_defined,0,"['r74', 'r1088', 'r4815']",0,2021-05-11 05:00:00,0.0
LGB6,DPS1,91502,dim1,2021-05-12 23:59:59,2.61,not_defined,0,"['r44', 'r74', 'r1089', 'r4016', 'r4816']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,91502,dim1,2021-05-12 23:59:59,2.61,not_defined,0,"['r74', 'r1089', 'r4816']",0,2021-05-11 05:00:00,0.0
LGB6,DPS1,91505,dim1,2021-05-12 23:59:59,2.63,not_defined,0,"['r44', 'r74', 'r1090', 'r4017', 'r4817']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,91505,dim1,2021-05-12 23:59:59,2.63,not_defined,0,"['r74', 'r1090', 'r4817']",0,2021-05-11 05:00:00,0.0
LGB6,DPS1,91506,dim1,2021-05-12 23:59:59,2.62,not_defined,0,"['r44', 'r74', 'r1091', 'r4018', 'r4818']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,91506,dim1,2021-05-12 23:59:59,2.62,not_defined,0,"['r74', 'r1091', 'r4818']",0,2021-05-11 05:00:00,0.0
LGB6,DPS1,91601,dim1,2021-05-12 23:59:59,2.65,not_defined,0,"['r44', 'r74', 'r1092', 'r4019', 'r4819']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,91601,dim1,2021-05-12 23:59:59,2.65,not_defined,0,"['r74', 'r1092', 'r4819']",0,2021-05-11 05:00:00,0.0
LGB6,DPS1,91702,dim1,2021-05-12 23:59:59,2.39,not_defined,0,"['r44', 'r74', 'r1098', 'r4025', 'r4825']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,91702,dim1,2021-05-12 23:59:59,2.39,not_defined,0,"['r74', 'r1098', 'r4825']",2,2021-05-11 05:00:00,2.0
LGB6,DPS1,91706,dim1,2021-05-12 23:59:59,2.41,not_defined,0,"['r44', 'r74', 'r1099', 'r4026', 'r4826']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,91706,dim1,2021-05-12 23:59:59,2.41,not_defined,0,"['r74', 'r1099', 'r4826']",1,2021-05-11 05:00:00,1.0
LGB6,DPS1,91722,dim1,2021-05-12 23:59:59,2.38,not_defined,0,"['r44', 'r74', 'r1100', 'r4027', 'r4827']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,91722,dim1,2021-05-12 23:59:59,2.38,not_defined,0,"['r74', 'r1100', 'r4827']",0,2021-05-11 05:00:00,0.0
LGB6,DPS1,91723,dim1,2021-05-12 23:59:59,2.37,not_defined,0,"['r44', 'r74', 'r1101', 'r4028', 'r4828']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,91723,dim1,2021-05-12 23:59:59,2.37,not_defined,0,"['r74', 'r1101', 'r4828']",0,2021-05-11 05:00:00,0.0
LGB6,DPS1,91731,dim1,2021-05-12 23:59:59,2.45,not_defined,0,"['r44', 'r74', 'r1102', 'r4029', 'r4829']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,91731,dim1,2021-05-12 23:59:59,2.45,not_defined,0,"['r74', 'r1102', 'r4829']",0,2021-05-11 05:00:00,0.0
LGB6,DPS1,91732,dim1,2021-05-12 23:59:59,2.43,not_defined,0,"['r44', 'r74', 'r1103', 'r4030', 'r4830']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,91732,dim1,2021-05-12 23:59:59,2.43,not_defined,0,"['r74', 'r1103', 'r4830']",1,2021-05-11 05:00:00,1.0
LGB6,DPS1,91733,dim1,2021-05-12 23:59:59,2.45,not_defined,0,"['r44', 'r74', 'r1104', 'r4031', 'r4831']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,91733,dim1,2021-05-12 23:59:59,2.45,not_defined,0,"['r74', 'r1104', 'r4831']",1,2021-05-11 05:00:00,1.0
LGB6,DPS1,91741,dim1,2021-05-12 23:59:59,2.37,not_defined,0,"['r44', 'r74', 'r1105', 'r4032', 'r4832']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,91741,dim1,2021-05-12 23:59:59,2.37,not_defined,0,"['r74', 'r1105', 'r4832']",2,2021-05-11 05:00:00,2.0
LGB6,DPS1,91754,dim1,2021-05-12 23:59:59,2.5,not_defined,0,"['r44', 'r74', 'r1107', 'r4034', 'r4834']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,91754,dim1,2021-05-12 23:59:59,2.5,not_defined,0,"['r74', 'r1107', 'r4834']",1,2021-05-11 05:00:00,1.0
LGB6,DPS1,91755,dim1,2021-05-12 23:59:59,2.48,not_defined,0,"['r44', 'r74', 'r1108', 'r4035', 'r4835']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,91755,dim1,2021-05-12 23:59:59,2.48,not_defined,0,"['r74', 'r1108', 'r4835']",1,2021-05-11 05:00:00,1.0
LGB6,DPS1,91770,dim1,2021-05-12 23:59:59,2.47,not_defined,0,"['r44', 'r74', 'r1109', 'r4036', 'r4836']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,91770,dim1,2021-05-12 23:59:59,2.47,not_defined,0,"['r74', 'r1109', 'r4836']",1,2021-05-11 05:00:00,1.0
LGB6,DPS1,91775,dim1,2021-05-12 23:59:59,2.48,not_defined,0,"['r44', 'r74', 'r1110', 'r4037', 'r4837']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,91775,dim1,2021-05-12 23:59:59,2.48,not_defined,0,"['r74', 'r1110', 'r4837']",0,2021-05-11 05:00:00,0.0
LGB6,DPS1,91776,dim1,2021-05-12 23:59:59,2.48,not_defined,0,"['r44', 'r74', 'r1111', 'r4038', 'r4838']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,91776,dim1,2021-05-12 23:59:59,2.48,not_defined,0,"['r74', 'r1111', 'r4838']",1,2021-05-11 05:00:00,1.0
LGB6,DPS1,91780,dim1,2021-05-12 23:59:59,2.46,not_defined,0,"['r44', 'r74', 'r1112', 'r4039', 'r4839']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,91780,dim1,2021-05-12 23:59:59,2.46,not_defined,0,"['r74', 'r1112', 'r4839']",1,2021-05-11 05:00:00,1.0
LGB6,DPS1,91790,dim1,2021-05-12 23:59:59,2.39,not_defined,0,"['r44', 'r74', 'r1113', 'r4040', 'r4840']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,91790,dim1,2021-05-12 23:59:59,2.39,not_defined,0,"['r74', 'r1113', 'r4840']",0,2021-05-11 05:00:00,0.0
LGB6,DPS1,91801,dim1,2021-05-12 23:59:59,2.5,not_defined,0,"['r44', 'r74', 'r1114', 'r4041', 'r4841']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,91801,dim1,2021-05-12 23:59:59,2.5,not_defined,0,"['r74', 'r1114', 'r4841']",1,2021-05-11 05:00:00,1.0
LGB6,DPS1,91803,dim1,2021-05-12 23:59:59,2.5,not_defined,0,"['r44', 'r74', 'r1115', 'r4042', 'r4842']",0,2021-05-11 00:00:00,0.0
LGB6,DPS1,91803,dim1,2021-05-12 23:59:59,2.5,not_defined,0,"['r74', 'r1115', 'r4842']",0,2021-05-11 05:00:00,0.0
LGB6,DSD1,92003,dim1,2021-05-12 23:59:59,2.41,not_defined,0,"['r1137', 'r6795', 'r7095']",0,2021-05-11 00:00:00,0.0
LGB6,DSD1,92003,dim1,2021-05-12 23:59:59,2.41,not_defined,0,"['r1137', 'r7095']",0,2021-05-11 05:00:00,0.0
LGB6,DSD2,92008,dim1,2021-05-12 23:59:59,2.5,not_defined,0,"['r1167', 'r7611', 'r7731']",0,2021-05-11 00:00:00,0.0
LGB6,DSD2,92008,dim1,2021-05-12 23:59:59,2.5,not_defined,0,"['r1167', 'r7731']",0,2021-05-11 05:00:00,0.0
LGB6,DSD1,92009,dim1,2021-05-12 23:59:59,2.54,not_defined,0,"['r1139', 'r6797', 'r7097']",0,2021-05-11 00:00:00,0.0
LGB6,DSD1,92009,dim1,2021-05-12 23:59:59,2.54,not_defined,0,"['r1139', 'r7097']",0,2021-05-11 05:00:00,0.0
